symbol,name,weight
IRM,Iron Mountain Inc,0.0336
CE,Celanese Corp,0.0333
LNC,Lincoln National Corp,0.0329
ALK,Alaska Air Group Inc,0.0328
MAS,Masco Corp,0.0325
LYV,Live Nation Entertainment Inc,0.0322
EBAY,eBay Inc,0.0313
UDR,UDR Inc,0.0311
CBOE,Cboe Global Markets Inc,0.0308
TYL,Tyler Technologies Inc,0.0295
WAT,Waters Corp,0.0294
MHK,Mohawk Industries Inc,0.0292
MKTX,MarketAxess Holdings Inc,0.0287
ROL,Rollins Inc,0.0286
QRVO,Qorvo Inc,0.0285
LUMN,Lumen Technologies Inc,0.0285
KMX,CarMax Inc,0.0284
CMA,Comerica Inc,0.0282
NDSN,Nordson Corp,0.0279
NDAQ,Nasdaq Inc,0.0279
HOLX,Hologic Inc,0.0270
RL,Ralph Lauren Corp,0.0265
AAP,Advance Auto Parts Inc,0.0260
FBIN,Fortune Brands Home & Security Inc,0.0258
FRT,Federal Realty Investment Trust,0.0256
DPZ,Domino's Pizza Inc,0.0251
FFIV,F5 Inc,0.0237
BRO,Brown & Brown Inc,0.0237
NTAP,NetApp Inc,0.0235
FOX,Fox Corp,0.0232
BEN,Franklin Resources Inc,0.0229
SEDG,SolarEdge Technologies Inc,0.0227
DVA,DaVita Inc,0.0224
PAYC,Paycom Software Inc,0.0224
VNO,Vornado Realty Trust,0.0222
ZION,Zions Bancorp NA,0.0221
BIO,Bio-Rad Laboratories Inc,0.0219
CZR,Caesars Entertainment Inc,0.0214
AOS,A O Smith Corp,0.0214
ZBRA,Zebra Technologies Corp,0.0208
SEE,Sealed Air Corp,0.0190
BBWI,Bath & Body Works Inc,0.0185
RHI,Robert Half International Inc,0.0151
NWL,Newell Brands Inc,0.0125
NWS,News Corp,0.0104
ESZ2,N/A,0.0012
LEN/B,Lennar Corp,0.0008
