symbol,name,weight
ORLY,O'Reilly Automotive Inc,0.1318
TROW,T Rowe Price Group Inc,0.1316
LHX,L3Harris Technologies Inc,0.1303
DOW,Dow Inc,0.1288
URI,United Rentals Inc,0.1283
ROP,Roper Technologies Inc,0.1278
TER,Teradyne Inc,0.1277
TTWO,Take-Two Interactive Software Inc,0.1267
MKTX,MarketAxess Holdings Inc,0.1262
EA,Electronic Arts Inc,0.1253
WST,West Pharmaceutical Services Inc,0.1240
ODFL,Old Dominion Freight Line Inc,0.1235
EMR,Emerson Electric Co,0.1227
CTSH,Cognizant Technology Solutions Corp,0.1198
FAST,Fastenal Co,0.1193
QRVO,Qorvo Inc,0.1191
ZBRA,Zebra Technologies Corp,0.1162
PH,Parker-Hannifin Corp,0.1147
CARR,Carrier Global Corp,0.1137
TDG,TransDigm Group Inc,0.1126
CTAS,Cintas Corp,0.1125
TYL,Tyler Technologies Inc,0.1117
TRMB,Trimble Inc,0.1108
TSCO,Tractor Supply Co,0.1107
SBAC,SBA Communications Corp,0.1102
PAYC,Paycom Software Inc,0.1096
ALB,Albemarle Corp,0.1084
BALL,Ball Corp,0.1069
WM,Waste Management Inc,0.1005
KMB,Kimberly-Clark Corp,0.0990
CMI,Cummins Inc,0.0962
ROK,Rockwell Automation Inc,0.0946
MPWR,Monolithic Power Systems Inc,0.0942
PAYX,Paychex Inc,0.0921
SWKS,Skyworks Solutions Inc,0.0919
CLX,Clorox Co/The,0.0915
PSA,Public Storage,0.0914
DHI,DR Horton Inc,0.0914
FRCB,First Republic Bank/CA,0.0908
AZO,AutoZone Inc,0.0897
KEYS,Keysight Technologies Inc,0.0893
RVTY,PerkinElmer Inc,0.0844
GLW,Corning Inc,0.0821
DPZ,Domino's Pizza Inc,0.0816
OTIS,Otis Worldwide Corp,0.0806
POOL,Pool Corp,0.0804
YUM,Yum! Brands Inc,0.0803
MSI,Motorola Solutions Inc,0.0800
HOLX,Hologic Inc,0.0796
AME,AMETEK Inc,0.0795
FMC,FMC Corp,0.0789
CHD,Church & Dwight Co Inc,0.0783
AWK,American Water Works Co Inc,0.0769
HLT,Hilton Worldwide Holdings Inc,0.0759
BIO,Bio-Rad Laboratories Inc,0.0750
BBY,Best Buy Co Inc,0.0691
NDAQ,Nasdaq Inc,0.0617
GWW,WW Grainger Inc,0.0612
EXPD,Expeditors International of Washington Inc,0.0604
AJG,Arthur J Gallagher & Co,0.0592
CDW,CDW Corp/DE,0.0590
EFX,Equifax Inc,0.0589
AKAM,Akamai Technologies Inc,0.0589
WAT,Waters Corp,0.0559
VMC,Vulcan Materials Co,0.0555
ULTA,Ulta Beauty Inc,0.0554
MKC,McCormick & Co Inc/MD,0.0552
INCY,Incyte Corp,0.0550
HSY,Hershey Co/The,0.0526
TFX,Teleflex Inc,0.0520
IT,Gartner Inc,0.0505
XYL,Xylem Inc/NY,0.0494
BR,Broadridge Financial Solutions Inc,0.0493
VRSN,VeriSign Inc,0.0489
EXPE,Expedia Group Inc,0.0469
EXR,Extra Space Storage Inc,0.0466
DVA,DaVita Inc,0.0451
ROL,Rollins Inc,0.0437
JBHT,JB Hunt Transport Services Inc,0.0432
PWR,Quanta Services Inc,0.0403
AES,AES Corp/The,0.0400
TDY,Teledyne Technologies Inc,0.0400
IEX,IDEX Corp,0.0398
FBIN,Fortune Brands Home & Security Inc,0.0395
BF/B,Brown-Forman Corp,0.0390
AVY,Avery Dennison Corp,0.0368
PHM,PulteGroup Inc,0.0368
MAS,Masco Corp,0.0366
JKHY,Jack Henry & Associates Inc,0.0325
CBOE,Cboe Global Markets Inc,0.0324
NRG,NRG Energy Inc,0.0315
FFIV,F5 Networks Inc,0.0306
LW,Lamb Weston Holdings Inc,0.0259
NQH1,N/A,0.0258
SEE,Sealed Air Corp,0.0255
IPGP,IPG Photonics Corp,0.0219
ESH1,N/A,0.0114
