symbol,name,weight
MCHP,Microchip Technology Inc,0.1515
CL,Colgate-Palmolive Co,0.1514
WST,West Pharmaceutical Services Inc,0.1506
BKNG,Booking Holdings Inc,0.1504
IQV,IQVIA Holdings Inc,0.1462
MNST,Monster Beverage Corp,0.1447
ALB,Albemarle Corp,0.1434
CPRT,Copart Inc,0.1421
CARR,Carrier Global Corp,0.1382
ORLY,O'Reilly Automotive Inc,0.1377
APH,Amphenol Corp,0.1375
NSC,Norfolk Southern Corp,0.1357
ITW,Illinois Tool Works Inc,0.1347
APD,Air Products and Chemicals Inc,0.1347
HUM,Humana Inc,0.1291
TROW,T Rowe Price Group Inc,0.1252
ILMN,Illumina Inc,0.1233
GNRC,Generac Holdings Inc,0.1222
ROP,Roper Technologies Inc,0.1214
TSCO,Tractor Supply Co,0.1185
FAST,Fastenal Co,0.1173
MTCH,Match Group Inc/old,0.1172
ECL,Ecolab Inc,0.1167
TER,Teradyne Inc,0.1160
URI,United Rentals Inc,0.1129
SBAC,SBA Communications Corp,0.1126
CTAS,Cintas Corp,0.1123
WM,Waste Management Inc,0.1116
NEM,Newmont Corp,0.1110
LHX,L3Harris Technologies Inc,0.1102
MPWR,Monolithic Power Systems Inc,0.1100
ZBRA,Zebra Technologies Corp,0.1055
POOL,Pool Corp,0.1024
AZO,AutoZone Inc,0.1007
ROK,Rockwell Automation Inc,0.1005
TRMB,Trimble Inc,0.0993
PSA,Public Storage,0.0987
TYL,Tyler Technologies Inc,0.0976
PAYC,Paycom Software Inc,0.0967
EMR,Emerson Electric Co,0.0966
CTSH,Cognizant Technology Solutions Corp,0.0962
KEYS,Keysight Technologies Inc,0.0940
RVTY,PerkinElmer Inc,0.0939
PH,Parker-Hannifin Corp,0.0933
PAYX,Paychex Inc,0.0931
DOW,Dow Inc,0.0923
FRCB,First Republic Bank/CA,0.0902
BALL,Ball Corp,0.0899
DPZ,Domino's Pizza Inc,0.0890
TTWO,Take-Two Interactive Software Inc,0.0890
MSI,Motorola Solutions Inc,0.0887
DHI,DR Horton Inc,0.0879
EA,Electronic Arts Inc,0.0878
BIIB,Biogen Inc,0.0857
CRL,Charles River Laboratories International Inc,0.0847
TECH,Bio-Techne Corp,0.0844
TDG,TransDigm Group Inc,0.0837
OTIS,Otis Worldwide Corp,0.0820
EFX,Equifax Inc,0.0781
KMB,Kimberly-Clark Corp,0.0767
QRVO,Qorvo Inc,0.0748
BIO,Bio-Rad Laboratories Inc,0.0743
YUM,Yum! Brands Inc,0.0718
NDAQ,Nasdaq Inc,0.0711
AME,AMETEK Inc,0.0711
AWK,American Water Works Co Inc,0.0704
BRO,Brown & Brown Inc,0.0690
CHD,Church & Dwight Co Inc,0.0676
AJG,Arthur J Gallagher & Co,0.0666
HLT,Hilton Worldwide Holdings Inc,0.0641
IT,Gartner Inc,0.0637
HOLX,Hologic Inc,0.0627
EXPD,Expeditors International of Washington Inc,0.0617
MKTX,MarketAxess Holdings Inc,0.0617
GLW,Corning Inc,0.0617
CLX,Clorox Co/The,0.0617
SWKS,Skyworks Solutions Inc,0.0599
CMI,Cummins Inc,0.0596
FMC,FMC Corp,0.0593
EXR,Extra Space Storage Inc,0.0591
GWW,WW Grainger Inc,0.0591
BBY,Best Buy Co Inc,0.0554
AKAM,Akamai Technologies Inc,0.0540
PTC,PTC Inc,0.0533
CDW,CDW Corp/DE,0.0528
CZR,Caesars Entertainment Inc,0.0513
BBWI,Bath & Body Works Inc,0.0512
WAT,Waters Corp,0.0508
ULTA,Ulta Beauty Inc,0.0492
VMC,Vulcan Materials Co,0.0491
HSY,Hershey Co/The,0.0487
XYL,Xylem Inc/NY,0.0461
VRSN,VeriSign Inc,0.0451
BR,Broadridge Financial Solutions Inc,0.0451
JBHT,JB Hunt Transport Services Inc,0.0438
TDY,Teledyne Technologies Inc,0.0437
MKC,McCormick & Co Inc/MD,0.0433
PWR,Quanta Services Inc,0.0422
EXPE,Expedia Group Inc,0.0388
INCY,Incyte Corp,0.0369
FBIN,Fortune Brands Home & Security Inc,0.0364
IEX,IDEX Corp,0.0353
ROL,Rollins Inc,0.0347
MAS,Masco Corp,0.0330
AVY,Avery Dennison Corp,0.0329
CBOE,Cboe Global Markets Inc,0.0322
PHM,PulteGroup Inc,0.0305
TFX,Teleflex Inc,0.0300
BF/B,Brown-Forman Corp,0.0295
DVA,DaVita Inc,0.0292
SEE,Sealed Air Corp,0.0283
FFIV,F5 Inc,0.0279
AES,AES Corp/The,0.0271
JKHY,Jack Henry & Associates Inc,0.0248
NRG,NRG Energy Inc,0.0240
PENN,Penn National Gaming Inc,0.0235
OGN,Organon & Co,0.0164
LW,Lamb Weston Holdings Inc,0.0128
IPGP,IPG Photonics Corp,0.0120
NQZ1,N/A,0.0026
ESZ1,N/A,0.0001
